Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
9786931.0	974.4	541.4	965.0	539.6	1934.0	2233.0
9786932.0	974.3	541.3	965.3	539.9	1933.0	2223.0
9786933.0	976.6	541.7	965.5	542.8	1930.0	2214.0
9786934.0	975.6	540.7	964.8	542.8	1935.0	2214.0
9786935.0	976.4	540.4	965.2	540.9	1936.0	2219.0
9786936.0	976.1	541.0	967.6	540.2	1940.0	2223.0
9786937.0	976.7	542.7	963.2	540.3	1932.0	2216.0
9786938.0	976.4	541.0	965.0	541.5	1932.0	2215.0
9786939.0	975.8	541.3	967.0	539.7	1934.0	2214.0
9786940.0	977.2	539.5	967.9	540.6	1928.0	2219.0
9786941.0	976.7	539.8	966.3	543.9	1935.0	2216.0
9786942.0	977.2	540.7	968.1	541.5	1937.0	2220.0
9786943.0	976.5	539.8	968.5	539.5	1937.0	2217.0
9786944.0	976.8	541.4	967.4	539.4	1933.0	2219.0
9786945.0	978.1	542.4	968.5	538.9	1934.0	2213.0
9786946.0	975.2	541.5	963.8	538.6	1936.0	2208.0
9786947.0	976.7	540.7	966.6	539.7	1934.0	2213.0
9786948.0	978.9	540.9	966.0	538.4	1940.0	2217.0
9786949.0	977.4	540.6	971.3	540.3	1935.0	2217.0
9786950.0	979.2	541.7	966.3	541.7	1933.0	2205.0
9786951.0	977.2	540.4	970.5	541.6	1937.0	2214.0
9786952.0	975.9	539.1	967.8	539.3	1941.0	2216.0
9786953.0	977.4	540.0	966.9	540.9	1933.0	2219.0
9786954.0	979.3	540.3	970.6	540.5	1938.0	2219.0
9786955.0	977.8	539.6	965.5	540.6	1945.0	2224.0
9786956.0	976.7	539.0	968.6	537.5	1930.0	2226.0
9786957.0	979.8	539.0	970.4	541.2	1945.0	2213.0
9786958.0	979.0	541.3	968.7	540.6	1935.0	2224.0
9786959.0	976.1	536.4	965.8	542.0	1931.0	2215.0
9786960.0	976.8	538.7	969.9	539.7	1933.0	2216.0
9786961.0	977.4	540.8	965.3	538.5	1940.0	2225.0
9786962.0	977.0	538.2	966.0	539.7	1929.0	2220.0
9786963.0	977.0	541.4	971.7	539.6	1930.0	2226.0
9786964.0	977.1	542.2	967.2	538.3	1927.0	2223.0
9786965.0	978.9	540.2	965.4	540.4	1936.0	2221.0
9786966.0	975.5	539.9	967.4	543.0	1933.0	2213.0
9786967.0	976.8	537.9	965.0	541.1	1935.0	2214.0
9786968.0	977.2	539.4	965.9	536.2	1923.0	2213.0
9786969.0	977.8	538.8	964.4	542.3	1930.0	2211.0
9786970.0	979.8	541.1	970.4	540.0	1924.0	2216.0
9786971.0	978.7	538.9	974.5	539.6	1945.0	2221.0
9786972.0	977.7	540.1	969.2	540.2	1930.0	2210.0
9786973.0	978.4	539.1	968.7	542.5	1936.0	2220.0
9786974.0	978.2	540.6	968.6	540.2	1930.0	2220.0
9786975.0	978.4	540.8	969.6	538.2	1934.0	2220.0
9786976.0	977.1	539.6	969.7	542.6	1931.0	2214.0
9786977.0	975.9	538.9	968.3	539.1	1942.0	2224.0
9786978.0	976.7	540.2	968.4	542.5	1931.0	2211.0
9786979.0	974.8	538.5	965.9	536.7	1936.0	2213.0
9786980.0	978.6	539.8	967.0	542.8	1926.0	2218.0
9786981.0	978.2	539.8	967.4	540.8	1935.0	2212.0
9786982.0	979.4	539.8	964.9	539.9	1931.0	2208.0
9786983.0	977.0	539.7	969.4	535.7	1939.0	2223.0
9786984.0	977.9	540.6	968.7	543.0	1936.0	2213.0
9786985.0	977.6	539.2	967.8	540.4	1937.0	2218.0
9786986.0	978.3	541.4	966.0	543.0	1932.0	2208.0
9786987.0	977.3	541.6	968.9	537.9	1933.0	2212.0
9786988.0	978.7	542.1	966.6	536.7	1939.0	2207.0
9786989.0	981.0	540.0	963.8	542.2	1932.0	2210.0
9786990.0	976.9	540.8	969.7	538.5	1932.0	2222.0
9786991.0	978.1	542.3	966.5	537.6	1933.0	2224.0
9786992.0	977.6	542.3	964.7	544.0	1927.0	2205.0
9786993.0	977.1	542.2	962.9	539.7	1931.0	2207.0
9786994.0	976.9	539.7	965.8	538.3	1930.0	2213.0
9786995.0	975.8	540.0	965.5	534.6	1933.0	2219.0
9786996.0	974.8	539.3	967.5	536.5	1938.0	2210.0
9786997.0	975.0	538.9	964.4	538.6	1929.0	2202.0
9786998.0	974.9	538.6	964.0	534.8	1929.0	2205.0
9786999.0	976.5	539.1	964.9	540.2	1935.0	2208.0
9787000.0	977.9	539.3	968.1	537.3	1936.0	2215.0
9787001.0	975.1	539.3	967.9	536.9	1931.0	2217.0
9787002.0	976.9	540.8	968.1	535.8	1940.0	2214.0
9787003.0	976.0	539.2	966.6	538.9	1930.0	2208.0
9787004.0	976.7	540.5	965.2	536.8	1928.0	2210.0
9787005.0	976.0	535.7	968.4	535.2	1931.0	2217.0
9787006.0	974.1	540.4	968.9	536.9	1942.0	2222.0
9787007.0	976.8	541.0	966.2	541.2	1924.0	2204.0
9787008.0	977.3	543.0	965.4	537.7	1926.0	2203.0
9787009.0	976.9	541.2	966.6	541.7	1932.0	2209.0
9787010.0	976.1	542.0	967.5	536.7	1927.0	2213.0
9787011.0	976.3	540.8	967.1	535.7	1928.0	2214.0
9787012.0	976.4	542.1	969.7	535.5	1930.0	2214.0
9787013.0	977.1	541.3	968.0	537.4	1935.0	2225.0
9787014.0	976.1	543.8	966.5	539.1	1926.0	2215.0
9787015.0	976.1	540.8	964.9	535.9	1935.0	2213.0
9787016.0	975.6	542.3	967.0	537.2	1937.0	2214.0
9787017.0	975.4	542.5	969.4	539.0	1942.0	2220.0
9787018.0	976.9	542.3	965.2	540.6	1932.0	2206.0
9787019.0	973.2	542.1	966.7	538.5	1928.0	2207.0
9787020.0	974.8	541.5	968.8	539.4	1932.0	2210.0
